_id,ジャンルID,ジャンル階層名,商品属性定義詳細グループ
64fec6b2f6969c5e728fef80,214258,スイーツ・お菓子>製菓・製パン材料>シロップ,製菓・製パン材料
64fec6b2f6969c5e728fef81,203229,スイーツ・お菓子>製菓・製パン材料>その他,製菓・製パン材料
64fec6b2f6969c5e728fef82,410721,スイーツ・お菓子>製菓・製パン材料>寒天・アガー>粉寒天,製菓・製パン材料
64fec6b2f6969c5e728fef83,410722,スイーツ・お菓子>製菓・製パン材料>寒天・アガー>棒寒天,製菓・製パン材料
64fec6b2f6969c5e728fef84,214015,スイーツ・お菓子>製菓・製パン材料>寒天・アガー>その他,製菓・製パン材料
64fec6b2f6969c5e728fef85,204435,スイーツ・お菓子>製菓・製パン材料>ドライイースト,製菓・製パン材料
64fec6b2f6969c5e728fef86,568318,スイーツ・お菓子>製菓・製パン材料>トッピング>食用金箔,製菓・製パン材料
64fec6b2f6969c5e728fef87,410720,スイーツ・お菓子>製菓・製パン材料>寒天・アガー>糸寒天,製菓・製パン材料
64fec6b2f6969c5e728fef88,214273,スイーツ・お菓子>製菓・製パン材料>スキムミルク,製菓・製パン材料
64fec6b2f6969c5e728fef89,567457,スイーツ・お菓子>製菓・製パン材料>重曹・ベーキングソーダ,製菓・製パン材料
64fec6b2f6969c5e728fef8a,507713,スイーツ・お菓子>製菓・製パン材料>あんこ>こしあん,製菓・製パン材料
64fec6b2f6969c5e728fef8b,201171,スイーツ・お菓子>製菓・製パン材料>あんこ>その他,製菓・製パン材料
64fec6b2f6969c5e728fef8c,304720,スイーツ・お菓子>製菓・製パン材料>菓子材料セット,製菓・製パン材料
64fec6b2f6969c5e728fef8d,204427,スイーツ・お菓子>製菓・製パン材料>パイ生地,製菓・製パン材料
64fec6b2f6969c5e728fef8e,567456,スイーツ・お菓子>製菓・製パン材料>食用色素,製菓・製パン材料
64fec6b2f6969c5e728fef8f,509721,スイーツ・お菓子>製菓・製パン材料>トッピング>アラザン,製菓・製パン材料
64fec6b2f6969c5e728fef90,509724,スイーツ・お菓子>製菓・製パン材料>トッピング>パウダー類,製菓・製パン材料
64fec6b2f6969c5e728fef91,201137,スイーツ・お菓子>製菓・製パン材料>製菓用チョコレート,製菓・製パン材料
64fec6b2f6969c5e728fef92,509725,スイーツ・お菓子>製菓・製パン材料>トッピング>プレート,製菓・製パン材料
64fec6b2f6969c5e728fef93,509722,スイーツ・お菓子>製菓・製パン材料>トッピング>カラースプレー,製菓・製パン材料
64fec6b2f6969c5e728fef94,204428,スイーツ・お菓子>製菓・製パン材料>トッピング>その他,製菓・製パン材料
64fec6b2f6969c5e728fef95,507714,スイーツ・お菓子>製菓・製パン材料>あんこ>つぶあん,製菓・製パン材料
64fec6b2f6969c5e728fef96,509723,スイーツ・お菓子>製菓・製パン材料>トッピング>チョコチップ,製菓・製パン材料
64fec6b2f6969c5e728fef97,201177,スイーツ・お菓子>和菓子>八つ橋,八つ橋
64fec6b2f6969c5e728fef98,304702,スイーツ・お菓子>クッキー・焼き菓子>レーズンサンド,クッキー・焼き菓子
64fec6b2f6969c5e728fef99,304687,スイーツ・お菓子>クッキー・焼き菓子>野菜ケーキ,クッキー・焼き菓子
64fec6b2f6969c5e728fef9a,204412,スイーツ・お菓子>クッキー・焼き菓子>フロランタン,クッキー・焼き菓子
64fec6b2f6969c5e728fef9b,214191,スイーツ・お菓子>クッキー・焼き菓子>ビスコッティ,クッキー・焼き菓子
64fec6b2f6969c5e728fef9c,562622,スイーツ・お菓子>クッキー・焼き菓子>マフィン,クッキー・焼き菓子
64fec6b2f6969c5e728fef9d,562623,スイーツ・お菓子>クッキー・焼き菓子>カヌレ,クッキー・焼き菓子
64fec6b2f6969c5e728fef9e,304703,スイーツ・お菓子>クッキー・焼き菓子>ウエハース,クッキー・焼き菓子
64fec6b2f6969c5e728fef9f,201161,スイーツ・お菓子>クッキー・焼き菓子>その他,クッキー・焼き菓子
64fec6b2f6969c5e728fefa0,201154,スイーツ・お菓子>クッキー・焼き菓子>マドレーヌ,クッキー・焼き菓子
64fec6b2f6969c5e728fefa1,410952,スイーツ・お菓子>クッキー・焼き菓子>レモンケーキ,クッキー・焼き菓子
64fec6b2f6969c5e728fefa2,410953,スイーツ・お菓子>クッキー・焼き菓子>バターケーキ,クッキー・焼き菓子
64fec6b2f6969c5e728fefa3,201176,スイーツ・お菓子>クッキー・焼き菓子>サーターアンダギー,クッキー・焼き菓子
64fec6b2f6969c5e728fefa4,204411,スイーツ・お菓子>クッキー・焼き菓子>ゴーフル,クッキー・焼き菓子
64fec6b2f6969c5e728fefa5,568207,スイーツ・お菓子>クッキー・焼き菓子>ベラベッカ,クッキー・焼き菓子
64fec6b2f6969c5e728fefa6,201120,スイーツ・お菓子>クッキー・焼き菓子>ブランデー・ワインケーキ,クッキー・焼き菓子
64fec6b2f6969c5e728fefa7,304708,スイーツ・お菓子>クッキー・焼き菓子>マシュマロ,クッキー・焼き菓子
64fec6b2f6969c5e728fefa8,201118,スイーツ・お菓子>クッキー・焼き菓子>シュトーレン,クッキー・焼き菓子
64fec6b2f6969c5e728fefa9,204406,スイーツ・お菓子>クッキー・焼き菓子>シュガーケーキ,クッキー・焼き菓子
64fec6b2f6969c5e728fefaa,214174,スイーツ・お菓子>クッキー・焼き菓子>リーフパイ・菓子パイ,クッキー・焼き菓子
64fec6b2f6969c5e728fefab,200401,スイーツ・お菓子>クッキー・焼き菓子>クッキー>ビスケット,クッキー・焼き菓子
64fec6b2f6969c5e728fefac,509693,スイーツ・お菓子>クッキー・焼き菓子>クッキー>豆乳・おからクッキー,クッキー・焼き菓子
64fec6b2f6969c5e728fefad,201124,スイーツ・お菓子>クッキー・焼き菓子>クッキー>チョコクッキー,クッキー・焼き菓子
64fec6b2f6969c5e728fefae,204410,スイーツ・お菓子>クッキー・焼き菓子>ブッセ,クッキー・焼き菓子
64fec6b2f6969c5e728fefaf,201126,スイーツ・お菓子>クッキー・焼き菓子>クッキー>サブレ,クッキー・焼き菓子
64fec6b2f6969c5e728fefb0,201134,スイーツ・お菓子>クッキー・焼き菓子>クッキー>ラング・ド・シャー,クッキー・焼き菓子
64fec6b2f6969c5e728fefb1,201125,スイーツ・お菓子>クッキー・焼き菓子>クッキー>ナッツクッキー,クッキー・焼き菓子
64fec6b2f6969c5e728fefb2,201127,スイーツ・お菓子>クッキー・焼き菓子>クッキー>ガレット,クッキー・焼き菓子
64fec6b2f6969c5e728fefb3,100290,スイーツ・お菓子>クッキー・焼き菓子>クッキー>その他,クッキー・焼き菓子
64fec6b2f6969c5e728fefb4,204413,スイーツ・お菓子>クッキー・焼き菓子>ラスク,クッキー・焼き菓子
64fec6b2f6969c5e728fefb5,201159,スイーツ・お菓子>クッキー・焼き菓子>マカロン,クッキー・焼き菓子
64fec6b2f6969c5e728fefb6,201117,スイーツ・お菓子>クッキー・焼き菓子>バウムクーヘン,クッキー・焼き菓子
64fec6b2f6969c5e728fefb7,201155,スイーツ・お菓子>クッキー・焼き菓子>フィナンシェ,クッキー・焼き菓子
64fec6b2f6969c5e728fefb8,204408,スイーツ・お菓子>クッキー・焼き菓子>ブラウニー,クッキー・焼き菓子
64fec6b2f6969c5e728fefb9,201156,スイーツ・お菓子>クッキー・焼き菓子>ダックワーズ,クッキー・焼き菓子
64fec6b2f6969c5e728fefba,565052,スイーツ・お菓子>クッキー・焼き菓子>クッキー>クッキーサンド,クッキー・焼き菓子
64fec6b2f6969c5e728fefbb,304707,スイーツ・お菓子>あめ・ミント・ガム>グミ,あめ・ミント・ガム
64fec6b2f6969c5e728fefbc,204252,スイーツ・お菓子>あめ・ミント・ガム>その他,あめ・ミント・ガム
64fec6b2f6969c5e728fefbd,502915,スイーツ・お菓子>あめ・ミント・ガム>各種あめ・ミント・ガムセット,あめ・ミント・ガム
64fec6b2f6969c5e728fefbe,564654,スイーツ・お菓子>あめ・ミント・ガム>ミントタブレット・塩タブレット,あめ・ミント・ガム
64fec6b2f6969c5e728fefbf,405027,スイーツ・お菓子>あめ・ミント・ガム>ガム,あめ・ミント・ガム
64fec6b2f6969c5e728fefc0,214209,スイーツ・お菓子>あめ・ミント・ガム>こんぺいとう,あめ・ミント・ガム
64fec6b2f6969c5e728fefc1,214206,スイーツ・お菓子>あめ・ミント・ガム>のどあめ,あめ・ミント・ガム
64fec6b2f6969c5e728fefc2,214204,スイーツ・お菓子>あめ・ミント・ガム>あめ・キャンディ,あめ・ミント・ガム
64fec6b2f6969c5e728fefc3,564653,スイーツ・お菓子>あめ・ミント・ガム>ソフトキャンディ,あめ・ミント・ガム
64fec6b2f6969c5e728fefc4,502908,スイーツ・お菓子>洋菓子>各種洋菓子セット,洋菓子（セット・詰め合わせ）
64fec6b2f6969c5e728fefc5,304712,スイーツ・お菓子>和菓子>ようかん>抹茶ようかん,ようかん
64fec6b2f6969c5e728fefc6,203253,スイーツ・お菓子>和菓子>ようかん>栗ようかん,ようかん
64fec6b2f6969c5e728fefc7,203252,スイーツ・お菓子>和菓子>ようかん>小倉ようかん,ようかん
64fec6b2f6969c5e728fefc8,214237,スイーツ・お菓子>和菓子>ようかん>いもようかん,ようかん
64fec6b2f6969c5e728fefc9,100286,スイーツ・お菓子>和菓子>ようかん>その他,ようかん
64fec6b2f6969c5e728fefca,203254,スイーツ・お菓子>和菓子>水ようかん,ようかん
64fec6b2f6969c5e728fefcb,304680,スイーツ・お菓子>ケーキ>チョコレートケーキ・ガトーショコラ,チョコレートケーキ
64fec6b2f6969c5e728fefcc,566636,スイーツ・お菓子>せんべい・米菓>せんべい>うなぎの骨せんべい,うなぎの骨せんべい
64fec6b2f6969c5e728fefcd,214257,スイーツ・お菓子>製菓・製パン材料>粉砂糖,粉砂糖
64fec6b2f6969c5e728fefce,201121,スイーツ・お菓子>ケーキ>モンブラン,ケーキ
64fec6b2f6969c5e728fefcf,204405,スイーツ・お菓子>ケーキ>パンケーキ,ケーキ
64fec6b2f6969c5e728fefd0,201119,スイーツ・お菓子>アイスクリーム・シャーベット>アイスケーキ,ケーキ
64fec6b2f6969c5e728fefd1,204403,スイーツ・お菓子>ケーキ>ティラミス,ケーキ
64fec6b2f6969c5e728fefd2,565050,スイーツ・お菓子>ケーキ>写真・イラストケーキ,ケーキ
64fec6b2f6969c5e728fefd3,502897,スイーツ・お菓子>ケーキ>各種ケーキセット,ケーキ
64fec6b2f6969c5e728fefd4,558706,スイーツ・お菓子>ケーキ>その他,ケーキ
64fec6b2f6969c5e728fefd5,304693,スイーツ・お菓子>ケーキ>ミルフィーユ,ケーキ
64fec6b2f6969c5e728fefd6,405003,スイーツ・お菓子>ケーキ>シフォンケーキ,ケーキ
64fec6b2f6969c5e728fefd7,110544,スイーツ・お菓子>ケーキ>チーズケーキ>その他,ケーキ
64fec6b2f6969c5e728fefd8,214159,スイーツ・お菓子>ケーキ>タルト,ケーキ
64fec6b2f6969c5e728fefd9,214141,スイーツ・お菓子>ケーキ>ロールケーキ,ケーキ
64fec6b2f6969c5e728fefda,410951,スイーツ・お菓子>ケーキ>フルーツケーキ,ケーキ
64fec6b2f6969c5e728fefdb,214139,スイーツ・お菓子>ケーキ>チーズケーキ>スフレ,ケーキ
64fec6b2f6969c5e728fefdc,214132,スイーツ・お菓子>ケーキ>チーズケーキ>ベイクドチーズケーキ・NYチーズケーキ,ケーキ
64fec6b2f6969c5e728fefdd,214131,スイーツ・お菓子>ケーキ>チーズケーキ>レアチーズケーキ,ケーキ
64fec6b2f6969c5e728fefde,201114,スイーツ・お菓子>クッキー・焼き菓子>パウンドケーキ,ケーキ
64fec6b2f6969c5e728fefdf,201116,スイーツ・お菓子>ケーキ>ミルクレープ,ケーキ
64fec6b2f6969c5e728fefe0,100292,スイーツ・お菓子>アイスクリーム・シャーベット>その他,アイスクリーム・シャーベット
64fec6b2f6969c5e728fefe1,502907,スイーツ・お菓子>アイスクリーム・シャーベット>各種アイスクリーム・シャーベットセット,アイスクリーム・シャーベット
64fec6b2f6969c5e728fefe2,214123,スイーツ・お菓子>アイスクリーム・シャーベット>フローズンヨーグルト,アイスクリーム・シャーベット
64fec6b2f6969c5e728fefe3,304694,スイーツ・お菓子>アイスクリーム・シャーベット>アイスクリーム,アイスクリーム・シャーベット
64fec6b2f6969c5e728fefe4,509683,スイーツ・お菓子>アイスクリーム・シャーベット>ジェラート,アイスクリーム・シャーベット
64fec6b2f6969c5e728fefe5,509677,スイーツ・お菓子>アイスクリーム・シャーベット>シャーベット,アイスクリーム・シャーベット
64fec6b2f6969c5e728fefe6,214189,スイーツ・お菓子>アイスクリーム・シャーベット>シューアイス,アイスクリーム・シャーベット
64fec6b2f6969c5e728fefe7,502917,スイーツ・お菓子>せんべい・米菓>各種せんべい・米菓セット,せんべい・米菓（セット・詰め合わせ）
64fec6b2f6969c5e728fefe8,200104,スイーツ・お菓子>和菓子>各種和菓子セット,和菓子（セット・詰め合わせ）
64fec6b2f6969c5e728fefe9,214268,スイーツ・お菓子>製菓・製パン材料>粉類・ケーキミックス>白玉粉,白玉粉
64fec6b2f6969c5e728fefea,304705,スイーツ・お菓子>ナッツ>ミックスナッツ,ナッツ類セット・ミックス
64fec6b2f6969c5e728fefeb,410961,スイーツ・お菓子>ナッツ>各種ナッツセット,ナッツ類セット・ミックス
64fec6b2f6969c5e728fefec,410946,スイーツ・お菓子>チョコレート>各種チョコレートセット,チョコレート（セット・詰め合わせ）
64fec6b2f6969c5e728fefed,207833,スイーツ・お菓子>和菓子>もち菓子>紅白もち,和菓子
64fec6b2f6969c5e728fefee,207834,スイーツ・お菓子>和菓子>もち菓子>かしわもち,和菓子
64fec6b2f6969c5e728fefef,207835,スイーツ・お菓子>和菓子>もち菓子>桜もち,和菓子
64fec6b2f6969c5e728feff0,214236,スイーツ・お菓子>和菓子>もち菓子>ずんだもち,和菓子
64fec6b2f6969c5e728feff1,207836,スイーツ・お菓子>和菓子>もち菓子>豆もち,和菓子
64fec6b2f6969c5e728feff2,304710,スイーツ・お菓子>和菓子>もち菓子>チョコもち,和菓子
64fec6b2f6969c5e728feff3,201165,スイーツ・お菓子>和菓子>もち菓子>その他,和菓子
64fec6b2f6969c5e728feff4,214235,スイーツ・お菓子>和菓子>もち菓子>きなこもち,和菓子
64fec6b2f6969c5e728feff5,304714,スイーツ・お菓子>和菓子>もなか>小倉もなか,和菓子
64fec6b2f6969c5e728feff6,304715,スイーツ・お菓子>和菓子>もなか>白あんもなか,和菓子
64fec6b2f6969c5e728feff7,200103,スイーツ・お菓子>和菓子>もなか>その他,和菓子
64fec6b2f6969c5e728feff8,204422,スイーツ・お菓子>和菓子>たい焼き,和菓子
64fec6b2f6969c5e728feff9,567452,スイーツ・お菓子>和菓子>今川焼き・大判焼き・回転焼き,和菓子
64fec6b2f6969c5e728feffa,405044,スイーツ・お菓子>和菓子>もち菓子>きびだんご,和菓子
64fec6b2f6969c5e728feffb,207831,スイーツ・お菓子>和菓子>もち菓子>よもぎもち,和菓子
64fec6b2f6969c5e728feffc,304716,スイーツ・お菓子>和菓子>もなか>栗もなか,和菓子
64fec6b2f6969c5e728feffd,200105,スイーツ・お菓子>和菓子>大福>その他,和菓子
